"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","DISPLAY_CITY_MARKET_NAME_FULL","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE",
1262201,12622,"KBE","Bell Island Hot Springs Seaplane Base","Alaska","AK","Bell Island, AK",55,55.92944444,131,-131.57000000,1950-01-01,,
1262301,12623,"KBG","Kabalega Falls Airport","","","Kabalega Falls, Uganda",2,2.32944444,31,31.49638889,1975-12-01,2011-06-30,
1262302,12623,"KBG","Pakuba","","","Kabalega Falls, Uganda",2,2.32638889,31,31.49750000,2011-07-01,,
1262401,12624,"KBK","Klag Bay Airport","Alaska","AK","Klag Bay, AK",57,57.64472222,136,-136.09305556,1986-03-01,,
1262501,12625,"KBL","Kabul International","","","Kabul, Afghanistan",34,34.56388889,69,69.21388889,1950-01-01,2011-06-30,
1262502,12625,"KBL","Kabul International","","","Kabul, Afghanistan",34,34.56583333,69,69.21222222,2011-07-01,2013-10-31,
1262503,12625,"KBL","Kabul International","","","Kabul, Afghanistan",34,34.56583333,69,69.21250000,2013-11-01,2015-03-31,
1262504,12625,"KBL","Hamid Karzai International","","","Kabul, Afghanistan",34,34.56583333,69,69.21222222,2015-04-01,2017-10-31,
1262505,12625,"KBL","Kabul International","","","Kabul, Afghanistan",34,34.56583333,69,69.21222222,2017-11-01,2017-11-30,
1262506,12625,"KBL","Hamid Karzai International","","","Kabul, Afghanistan",34,34.56583333,69,69.21222222,2017-12-01,,
1262601,12626,"KBO","Kabalo Airport","","","Kabalo, Congo (Kinshasa)",6,-6.08805556,26,26.91666667,1960-06-01,2011-06-30,
1262602,12626,"KBO","Kabalo Airport","","","Kabalo, Congo (Kinshasa)",6,-6.08472222,26,26.91722222,2011-07-01,,
1262701,12627,"KBP","Boryspil International","","","Kiev, U.S.S.R.",50,50.34500000,30,30.89472222,1974-12-01,1991-12-31,
1262702,12627,"KBP","Boryspil International","","","Kiev, Ukraine",50,50.34500000,30,30.89472222,1992-01-01,2011-06-30,
1262703,12627,"KBP","Boryspil International","","","Kiev, Ukraine",50,50.33944444,30,30.89277778,2011-07-01,,
1262801,12628,"KBR","Sultan Ismail Petra","","","Kota Bharu, Malaysia",6,6.16527778,102,102.29361111,1957-08-01,2011-06-30,
1262802,12628,"KBR","Sultan Ismail Petra","","","Kota Bharu, Malaysia",6,6.16666667,102,102.29361111,2011-07-01,2013-10-31,
1262803,12628,"KBR","Sultan Ismail Petra","","","Kota Bharu, Malaysia",6,6.16638889,102,102.29555556,2013-11-01,2017-10-31,
1262804,12628,"KBR","Sultan Ismail Petra","","","Kota Bharu, Malaysia",6,6.16666667,102,102.29361111,2017-11-01,2017-11-30,
1262805,12628,"KBR","Sultan Ismail Petra","","","Kota Bharu, Malaysia",6,6.16638889,102,102.29555556,2017-12-01,,
1262901,12629,"KBS","Bo Airport","","","Bo, Sierra Leone",7,7.94388889,11,-11.76194444,1961-04-01,2011-06-30,
1262902,12629,"KBS","Bo Airport","","","Bo, Sierra Leone",7,7.94500000,11,-11.76083333,2011-07-01,2012-02-29,
1262903,12629,"KBS","Bo Airport","","","Bo, Sierra Leone",7,7.94444444,11,-11.76111111,2012-03-01,2017-10-31,
1262904,12629,"KBS","Bo Airport","","","Bo, Sierra Leone",7,7.94500000,11,-11.76083333,2017-11-01,2017-11-30,
1262905,12629,"KBS","Bo Airport","","","Bo, Sierra Leone",7,7.94444444,11,-11.76111111,2017-12-01,,
1263001,12630,"KBV","Krabi Airport","","","Krabi, Thailand",8,8.09916667,98,98.98611111,2003-01-01,2011-06-30,
1263002,12630,"KBV","Krabi Airport","","","Krabi, Thailand",8,8.09583333,98,98.98888889,2011-07-01,,
1263101,12631,"KBW","Chignik Bay","Alaska","AK","Chignik, AK",56,56.28805556,158,-158.38333333,1990-01-01,2001-09-30,
1263201,12632,"KCA","Kuche","","","Kuqa, China",41,41.71805556,82,82.98694444,1995-03-01,2013-02-28,
1263301,12633,"KCC","Coffman Cove Seaplane Base","Alaska","AK","Coffman Cove, AK",56,56.03333333,132,-132.91666667,1950-01-01,,
1263401,12634,"KCE","Collinsville Airport","","","Collinsville, Australia",20,-20.59611111,147,147.86000000,1984-09-01,,
1263501,12635,"KCG","Chignik Bay Airport","Alaska","AK","Chignik, AK",56,56.31222222,158,-158.37194444,1950-01-01,2011-06-30,
1263502,12635,"KCG","Chignik Bay Airport","Alaska","AK","Chignik, AK",56,56.31138889,158,-158.37333333,2011-07-01,2015-03-31,
1263503,12635,"KCG","Chignik Bay Airport","Alaska","AK","Chignik, AK",56,56.31138889,158,-158.37305556,2015-04-01,2016-01-31,
1263504,12635,"KCG","Chignik Bay Airport","Alaska","AK","Chignik, AK",56,56.31138889,158,-158.37333333,2016-02-01,,
1263601,12636,"KCH","Kuching International","","","Kuching, Malaysia",1,1.48416667,110,110.34083333,1957-08-01,2011-06-30,
1263602,12636,"KCH","Kuching International","","","Kuching, Malaysia",1,1.48472222,110,110.34694444,2011-07-01,2019-06-30,
1263603,12636,"KCH","Kuching International","","","Kuching, Malaysia",1,1.48722222,110,110.35277778,2019-07-01,,
1263701,12637,"KCK","Fairfax Municipal","Kansas","KS","Kansas City, KS",39,39.15000000,94,-94.60000000,1976-10-01,1985-03-31,
1263801,12638,"KCL","Chignik Lagoon Airport","Alaska","AK","Chignik, AK",56,56.31111111,158,-158.53416667,1950-01-01,2015-11-30,
1263802,12638,"KCL","Chignik Lagoon Airport","Alaska","AK","Chignik, AK",56,56.31083333,158,-158.53444444,2015-12-01,2017-10-31,
1263803,12638,"KCL","Chignik Lagoon Airport","Alaska","AK","Chignik, AK",56,56.31111111,158,-158.53416667,2017-11-01,2017-11-30,
1263804,12638,"KCL","Chignik Lagoon Airport","Alaska","AK","Chignik, AK",56,56.31083333,158,-158.53444444,2017-12-01,,
1263901,12639,"KCN","Chernofski Harbor","Alaska","AK","Chernofski, AK",53,53.40000000,167,-167.55000000,1950-01-01,,
1264101,12641,"KCQ","Chignik Lake","Alaska","AK","Chignik, AK",56,56.25583333,158,-158.77333333,1988-06-01,2011-06-30,
1264102,12641,"KCQ","Chignik Lake","Alaska","AK","Chignik, AK",56,56.25500000,158,-158.77527778,2011-07-01,2015-03-31,
1264103,12641,"KCQ","Chignik Lake","Alaska","AK","Chignik, AK",56,56.25555556,158,-158.77777778,2015-04-01,2017-10-31,
1264104,12641,"KCQ","Chignik Lake","Alaska","AK","Chignik, AK",56,56.25500000,158,-158.77527778,2017-11-01,2017-11-30,
1264105,12641,"KCQ","Chignik Lake","Alaska","AK","Chignik, AK",56,56.25555556,158,-158.77777778,2017-12-01,,
1264201,12642,"KCR","Colorado Creek Airport","Alaska","AK","Colorado Creek, AK",63,63.57111111,156,-156.00527778,1950-01-01,,
1264401,12644,"KCZ","Kochi Airport","","","Kochi, Japan",33,33.54111111,133,133.67694444,1950-01-01,2011-06-30,
1264402,12644,"KCZ","Kochi Airport","","","Kochi, Japan",33,33.54611111,133,133.66944444,2011-07-01,,
1264501,12645,"KDH","Kandahar Airport","","","Kandahar, Afghanistan",31,31.50694444,65,65.84750000,1950-01-01,2011-06-30,
1264502,12645,"KDH","Kandahar Airport","","","Kandahar, Afghanistan",31,31.50583333,65,65.84777778,2011-07-01,,
1264601,12646,"KDJ","N Djole Airport","","","N Djole, Gabon",0,-0.15000000,10,10.76666667,1975-09-01,,
1264701,12647,"KDK","Kodiak Municipal","Alaska","AK","Kodiak, AK",57,57.80722222,152,-152.37000000,1950-01-01,2011-06-30,
1264702,12647,"KDK","Kodiak Municipal","Alaska","AK","Kodiak, AK",57,57.80583333,152,-152.37388889,2011-07-01,,
1264801,12648,"KDT","Kamphang Saen Airport","","","Kamphang Saen, Thailand",14,14.10000000,99,99.91666667,2002-12-01,2011-06-30,
1264802,12648,"KDT","Kamphang Saen Airport","","","Kamphang Saen, Thailand",14,14.10194444,99,99.91722222,2011-07-01,,
1264901,12649,"KEB","Nanwalek Airport","Alaska","AK","Nanwalek, AK",59,59.35277778,151,-151.92222222,1950-01-01,2011-06-30,
1264902,12649,"KEB","Nanwalek Airport","Alaska","AK","Nanwalek, AK",59,59.35222222,151,-151.92527778,2011-07-01,,
1265001,12650,"KED","Kaedi Airport","","","Kaedi, Mauritania",16,16.16138889,13,-13.50777778,1960-11-01,2011-06-30,
1265002,12650,"KED","Kaedi Airport","","","Kaedi, Mauritania",16,16.15944444,13,-13.50750000,2011-07-01,,
1265101,12651,"KEF","Keflavik International","","","Reykjavik, Iceland",63,63.98500000,22,-22.60555556,1950-01-01,2017-07-31,
1265102,12651,"KEF","Keflavik International","","","Reykjavik, Iceland",63,63.98166667,22,-22.61333333,2017-08-01,2017-10-31,
1265103,12651,"KEF","Keflavik International","","","Reykjavik, Iceland",63,63.98500000,22,-22.60555556,2017-11-01,2017-11-30,
1265104,12651,"KEF","Keflavik International","","","Reykjavik, Iceland",63,63.98166667,22,-22.61333333,2017-12-01,,
1265201,12652,"KEH","Kenmore Air Harbor","Washington","WA","Seattle, WA",47,47.75472222,122,-122.25916667,1988-03-01,,
1265301,12653,"KEK","Ekwok Airport","Alaska","AK","Ekwok, AK",59,59.35527778,157,-157.47750000,1950-01-01,2011-06-30,
1265302,12653,"KEK","Ekwok Airport","Alaska","AK","Ekwok, AK",59,59.35472222,157,-157.47194444,2011-07-01,2014-02-28,
1265303,12653,"KEK","Ekwok Airport","Alaska","AK","Ekwok, AK",59,59.35694444,157,-157.47111111,2014-03-01,2017-10-31,
1265304,12653,"KEK","Ekwok Airport","Alaska","AK","Ekwok, AK",59,59.35472222,157,-157.47194444,2017-11-01,2017-11-30,
1265305,12653,"KEK","Ekwok Airport","Alaska","AK","Ekwok, AK",59,59.35694444,157,-157.47111111,2017-12-01,,
1265401,12654,"KEL","Kiel/Holtenau","","","Kiel, West Germany",54,54.38083333,10,10.14333333,1950-01-01,1990-09-30,
1265402,12654,"KEL","Kiel/Holtenau","","","Kiel, Germany",54,54.38083333,10,10.14333333,1990-10-01,2011-06-30,
1265403,12654,"KEL","Kiel/Holtenau","","","Kiel, Germany",54,54.37944444,10,10.14527778,2011-07-01,2011-09-30,
1265404,12654,"KEL","Kiel/Holtenau","","","Kiel, Germany",54,54.37944444,10,10.14416667,2011-10-01,2015-06-30,
1265405,12654,"KEL","Kiel/Holtenau","","","Kiel, Germany",54,54.37944444,10,10.14527778,2015-07-01,2018-09-30,
1265406,12654,"KEL","Kiel/Holtenau","","","Kiel, Germany",54,54.37944444,10,10.14416667,2018-10-01,,
1265501,12655,"KEM","Kemi Tornio","","","Kemi, Finland",65,65.78000000,24,24.58583333,1950-01-01,2011-06-30,
1265502,12655,"KEM","Kemi Tornio","","","Kemi, Finland",65,65.78194444,24,24.58250000,2011-07-01,,
1265601,12656,"KEN","Kenema Airport","","","Kenema, Sierra Leone",7,7.88333333,11,-11.18333333,1961-04-01,2011-06-30,
1265602,12656,"KEN","Kenema Airport","","","Kenema, Sierra Leone",7,7.89500000,11,-11.17472222,2011-07-01,2011-09-30,
1265603,12656,"KEN","Kenema Airport","","","Kenema, Sierra Leone",7,7.89666667,11,-11.17361111,2011-10-01,2017-10-31,
1265604,12656,"KEN","Kenema Airport","","","Kenema, Sierra Leone",7,7.89500000,11,-11.17472222,2017-11-01,2017-11-30,
1265605,12656,"KEN","Kenema Airport","","","Kenema, Sierra Leone",7,7.89666667,11,-11.17361111,2017-12-01,,
1265701,12657,"KEO","Odienne IV Coast","","","Odienne, Cote d'Ivoire",9,9.49000000,7,-7.57083333,1976-06-01,,
1265801,12658,"KEP","Nepalgunj","","","Nepalganj, Nepal",28,28.10166667,81,81.67000000,1974-09-01,2011-06-30,
1265802,12658,"KEP","Nepalgunj","","","Nepalganj, Nepal",28,28.10361111,81,81.66694444,2011-07-01,,
1265901,12659,"KER","Kerman Airport","","","Kerman, Iran",30,30.26333333,56,56.95750000,1979-12-01,2011-06-30,
1265902,12659,"KER","Kerman Airport","","","Kerman, Iran",30,30.27444444,56,56.95111111,2011-07-01,2011-09-30,
1265903,12659,"KER","Kerman Airport","","","Kerman, Iran",30,30.27333333,56,56.95138889,2011-10-01,2017-10-31,
1265904,12659,"KER","Kerman Airport","","","Kerman, Iran",30,30.27444444,56,56.95111111,2017-11-01,2017-11-30,
1265905,12659,"KER","Kerman Airport","","","Kerman, Iran",30,30.27333333,56,56.95138889,2017-12-01,,
1266101,12661,"KEZ","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32277778,80,-80.27694444,1950-01-01,1982-03-31,
1266102,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32250000,80,-80.27694444,1982-04-01,2011-06-30,
1266103,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32527778,80,-80.27472222,2011-07-01,2016-01-31,
1266104,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32444444,80,-80.27583333,2016-02-01,2016-06-30,
1266105,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32527778,80,-80.27472222,2016-07-01,2017-07-31,
1266106,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32444444,80,-80.27583333,2017-08-01,2017-10-31,
1266107,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32527778,80,-80.27472222,2017-11-01,2017-11-30,
1266108,12661,"OCA","Ocean Reef Club","Florida","FL","Key Largo, FL",25,25.32444444,80,-80.27583333,2017-12-01,,
1266201,12662,"KFA","Kiffa Airport","","","Kiffa, Mauritania",16,16.58888889,11,-11.40527778,1960-11-01,2011-06-30,
1266202,12662,"KFA","Kiffa Airport","","","Kiffa, Mauritania",16,16.59000000,11,-11.40611111,2011-07-01,,
1266301,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84916667,163,-163.40916667,1950-01-01,2011-06-30,
1266302,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84750000,163,-163.41027778,2011-07-01,2013-03-31,
1266303,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84777778,163,-163.40694444,2013-04-01,2015-03-31,
1266304,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84777778,163,-163.40722222,2015-04-01,2017-10-31,
1266305,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84750000,163,-163.41027778,2017-11-01,2017-11-30,
1266306,12663,"KFP","False Pass Airport","Alaska","AK","False Pass, AK",54,54.84777778,163,-163.40722222,2017-12-01,,
1266401,12664,"KGA","Kananga Airport","","","Kananga, Congo (Kinshasa)",5,-5.90000000,22,22.47055556,1960-06-01,2011-06-30,
1266402,12664,"KGA","Kananga Airport","","","Kananga, Congo (Kinshasa)",5,-5.90000000,22,22.46916667,2011-07-01,,
1266501,12665,"KGC","Kingscote Airport","","","Kingscote, Australia",35,-35.73333333,137,137.51666667,2002-04-01,2011-06-30,
1266502,12665,"KGC","Kingscote Airport","","","Kingscote, Australia",35,-35.71388889,137,137.52138889,2011-07-01,2019-11-30,
1266503,12665,"KGC","Kingscote Kangaroo Island","","","Kingscote, Australia",35,-35.71388889,137,137.52138889,2019-12-01,,
1266601,12666,"KGD","Khrabrovo","","","Kaliningrad, U.S.S.R.",54,54.89000000,20,20.59277778,1990-06-01,1991-12-31,
1266602,12666,"KGD","Khrabrovo","","","Kaliningrad, Russia",54,54.89000000,20,20.59277778,1992-01-01,2011-10-31,
1266603,12666,"KGD","Khrabrovo","","","Kaliningrad, Russia",54,54.89027778,20,20.59250000,2011-11-01,2015-06-30,
1266604,12666,"KGD","Khrabrovo","","","Kaliningrad, Russia",54,54.89000000,20,20.59250000,2015-07-01,2017-10-31,
1266605,12666,"KGD","Khrabrovo","","","Kaliningrad, Russia",54,54.89000000,20,20.59277778,2017-11-01,2017-11-30,
1266606,12666,"KGD","Khrabrovo","","","Kaliningrad, Russia",54,54.89000000,20,20.59250000,2017-12-01,,
1266701,12667,"KGF","Karaganda Airport","","","Karaganda, Kazakhstan",49,49.67194444,73,73.33555556,1992-12-01,,
1266801,12668,"KGG","Kedougou Airport","","","Kedougou, Senegal",12,12.57083333,12,-12.21722222,1974-12-01,2011-06-30,
1266802,12668,"KGG","Kedougou Airport","","","Kedougou, Senegal",12,12.57250000,12,-12.22027778,2011-07-01,,
1266901,12669,"KGI","Kalgoorlie Airport","","","Kalgoorlie, Australia",30,-30.76666667,121,121.46666667,1950-01-01,,
1267001,12670,"KGJ","Karonga Airport","","","Karonga, Malawi",9,-9.95777778,33,33.89222222,1964-07-01,2011-06-30,
1267002,12670,"KGJ","Karonga Airport","","","Karonga, Malawi",9,-9.95333333,33,33.89333333,2011-07-01,2011-09-30,
1267003,12670,"KGJ","Karonga Airport","","","Karonga, Malawi",9,-9.95333333,33,33.89305556,2011-10-01,2017-10-31,
1267004,12670,"KGJ","Karonga Airport","","","Karonga, Malawi",9,-9.95333333,33,33.89333333,2017-11-01,2017-11-30,
1267005,12670,"KGJ","Karonga Airport","","","Karonga, Malawi",9,-9.95333333,33,33.89305556,2017-12-01,,
1267101,12671,"KGK","Koliganek Airport","Alaska","AK","Koliganek, AK",59,59.80000000,157,-157.23333333,1950-01-01,2011-06-30,
1267102,12671,"KGK","Koliganek Airport","Alaska","AK","Koliganek, AK",59,59.72666667,157,-157.25944444,2011-07-01,2016-01-31,
1267103,12671,"KGK","Koliganek Airport","Alaska","AK","Koliganek, AK",59,59.72666667,157,-157.26027778,2016-02-01,2017-10-31,
1267104,12671,"KGK","Koliganek Airport","Alaska","AK","Koliganek, AK",59,59.72666667,157,-157.25944444,2017-11-01,2017-11-30,
1267105,12671,"KGK","Koliganek Airport","Alaska","AK","Koliganek, AK",59,59.72666667,157,-157.26027778,2017-12-01,,
1267201,12672,"KGL","Kigali Airport","","","Kigali, Rwanda",1,-1.96777778,30,30.14000000,1962-07-01,2009-05-31,
1267202,12672,"KGL","Kigali International","","","Kigali, Rwanda",1,-1.96777778,30,30.14000000,2009-06-01,2011-06-30,
1267203,12672,"KGL","Kigali International","","","Kigali, Rwanda",1,-1.96833333,30,30.13861111,2011-07-01,2012-07-31,
1267204,12672,"KGL","Kigali International","","","Kigali, Rwanda",1,-1.96861111,30,30.13944444,2012-08-01,2017-10-31,
1267205,12672,"KGL","Kigali International","","","Kigali, Rwanda",1,-1.96833333,30,30.13861111,2017-11-01,2017-11-30,
1267206,12672,"KGL","Kigali International","","","Kigali, Rwanda",1,-1.96861111,30,30.13944444,2017-12-01,,
1267401,12674,"KGS","Kos Airport","","","Kos, Greece",36,36.79305556,27,27.09527778,1950-01-01,2011-06-30,
1267402,12674,"KGS","Kos Airport","","","Kos, Greece",36,36.79333333,27,27.09166667,2011-07-01,2011-09-30,
1267403,12674,"KGS","Kos Airport","","","Kos, Greece",36,36.79472222,27,27.09111111,2011-10-01,2017-10-31,
1267404,12674,"KGS","Kos Airport","","","Kos, Greece",36,36.79333333,27,27.09166667,2017-11-01,2017-11-30,
1267405,12674,"KGS","Kos Airport","","","Kos, Greece",36,36.79472222,27,27.09111111,2017-12-01,,
1267501,12675,"KGU","Keningau Airport","","","Keningau, Malaysia",5,5.35666667,116,116.16194444,1957-08-01,2011-06-30,
1267502,12675,"KGU","Keningau Airport","","","Keningau, Malaysia",5,5.35722222,116,116.15916667,2011-07-01,2014-01-31,
1267503,12675,"KGU","Keningau Airport","","","Keningau, Malaysia",5,5.35666667,116,116.16555556,2014-02-01,2017-10-31,
1267504,12675,"KGU","Keningau Airport","","","Keningau, Malaysia",5,5.35722222,116,116.15916667,2017-11-01,2017-11-30,
1267505,12675,"KGU","Keningau Airport","","","Keningau, Malaysia",5,5.35666667,116,116.16555556,2017-12-01,,
1267601,12676,"KGX","Grayling Airport","Alaska","AK","Grayling, AK",62,62.89527778,160,-160.06250000,1950-01-01,2011-06-30,
1267602,12676,"KGX","Grayling Airport","Alaska","AK","Grayling, AK",62,62.89444444,160,-160.06500000,2011-07-01,2011-09-30,
1267603,12676,"KGX","Grayling Airport","Alaska","AK","Grayling, AK",62,62.89222222,160,-160.06638889,2011-10-01,2017-10-31,
1267604,12676,"KGX","Grayling Airport","Alaska","AK","Grayling, AK",62,62.89444444,160,-160.06500000,2017-11-01,2017-11-30,
1267605,12676,"KGX","Grayling Airport","Alaska","AK","Grayling, AK",62,62.89222222,160,-160.06638889,2017-12-01,,
1267701,12677,"KGZ","Glacier Creek Airport","Alaska","AK","Glacier Creek, AK",61,61.45555556,142,-142.37888889,1950-01-01,2011-06-30,
1267702,12677,"KGZ","Glacier Creek Airport","Alaska","AK","Glacier Creek, AK",61,61.45500000,142,-142.38083333,2011-07-01,,
1267901,12679,"KHE","Kherson Airport","","","Kherson, U.S.S.R.",46,46.67527778,32,32.62777778,1950-01-01,1991-12-31,
1267902,12679,"KHE","Kherson Airport","","","Kherson, Ukraine",46,46.67527778,32,32.62777778,1992-01-01,,
1268001,12680,"KHH","Kaohsiung International","","","Kaohsiung, Taiwan",22,22.57250000,120,120.34527778,1950-01-01,2011-06-30,
1268002,12680,"KHH","Kaohsiung International","","","Kaohsiung, Taiwan",22,22.57722222,120,120.35000000,2011-07-01,2012-12-31,
1268003,12680,"KHH","Kaohsiung International","","","Kaohsiung, Taiwan",22,22.57694444,120,120.35027778,2013-01-01,2017-10-31,
1268004,12680,"KHH","Kaohsiung International","","","Kaohsiung, Taiwan",22,22.57722222,120,120.35000000,2017-11-01,2017-11-30,
1268005,12680,"KHH","Kaohsiung International","","","Kaohsiung, Taiwan",22,22.57694444,120,120.35027778,2017-12-01,,
1268101,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90555556,67,67.15694444,1950-01-01,2011-06-30,
1268102,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90666667,67,67.16083333,2011-07-01,2012-02-29,
1268103,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90861111,67,67.16277778,2012-03-01,2015-06-30,
1268104,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90666667,67,67.16083333,2015-07-01,2016-04-30,
1268105,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90861111,67,67.16277778,2016-05-01,2017-10-31,
1268106,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90666667,67,67.16083333,2017-11-01,2017-11-30,
1268107,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90861111,67,67.16277778,2017-12-01,2018-09-30,
1268108,12681,"KHI","Jinnah International","","","Karachi, Pakistan",24,24.90666667,67,67.16083333,2018-10-01,,
1268201,12682,"KHK","Khark Island","","","Khark, Iran",29,29.26166667,50,50.32361111,1979-12-01,2011-06-30,
1268202,12682,"KHK","Khark Island","","","Khark, Iran",29,29.26083333,50,50.32194444,2011-07-01,,
1268301,12683,"KHM","Kanti","","","Khamti, Burma",25,25.99000000,95,95.68083333,1981-12-01,2011-06-30,
1268302,12683,"KHM","Kanti","","","Khamti, Burma",25,25.98861111,95,95.67472222,2011-07-01,,
1268401,12684,"KHN","Changbei International","","","Nanchang, China",28,28.86222222,115,115.90138889,1999-09-01,2011-11-30,
1268402,12684,"KHN","Changbei International","","","Nanchang, China",28,28.86472222,115,115.90277778,2011-12-01,2012-02-29,
1268403,12684,"KHN","Changbei International","","","Nanchang, China",28,28.86472222,115,115.90250000,2012-03-01,2017-10-31,
1268404,12684,"KHN","Changbei International","","","Nanchang, China",28,28.86222222,115,115.90138889,2017-11-01,2017-11-30,
1268405,12684,"KHN","Changbei International","","","Nanchang, China",28,28.86472222,115,115.90250000,2017-12-01,,
1268501,12685,"KHV","Novy","","","Khabarovsk, U.S.S.R.",48,48.52666667,135,135.18666667,1950-01-01,1991-12-31,
1268502,12685,"KHV","Novy","","","Khabarovsk, Russia",48,48.52666667,135,135.18666667,1992-01-01,2011-06-30,
1268503,12685,"KHV","Novy","","","Khabarovsk, Russia",48,48.52805556,135,135.18833333,2011-07-01,2015-03-31,
1268504,12685,"KHV","Khabarovsk Airport","","","Khabarovsk, Russia",48,48.52805556,135,135.18833333,2015-04-01,2015-04-30,
1268505,12685,"KHV","Khabarovsk Novy","","","Khabarovsk, Russia",48,48.52805556,135,135.18833333,2015-05-01,2015-06-30,
1268506,12685,"KHV","Khabarovsk Novy","","","Khabarovsk, Russia",48,48.52805556,135,135.18805556,2015-07-01,2017-10-31,
1268507,12685,"KHV","Novy","","","Khabarovsk, Russia",48,48.52805556,135,135.18833333,2017-11-01,2017-11-30,
1268508,12685,"KHV","Khabarovsk Novy","","","Khabarovsk, Russia",48,48.52805556,135,135.18805556,2017-12-01,,
1268601,12686,"KIB","Ivanof Bay Seaplane Base","Alaska","AK","Ivanof Bay, AK",55,55.90000000,159,-159.48333333,1950-01-01,,
1268701,12687,"KID","Everod","","","Kristianstad, Sweden",55,55.91944444,14,14.08888889,1950-01-01,2011-06-30,
1268702,12687,"KID","Kristianstad Airport","","","Kristianstad, Sweden",55,55.92166667,14,14.08555556,2011-07-01,,
1268801,12688,"KIE","Kieta Airport","","","Kieta, Australia",6,-6.31666667,155,155.71666667,1950-01-01,1975-08-31,
1268802,12688,"KIE","Kieta","","","Bougainville Island, Papua New Guinea",6,-6.30555556,155,155.72805556,1975-09-01,2015-03-31,
1268803,12688,"KIE","Kieta","","","Bougainville Island, Papua New Guinea",6,-6.30611111,155,155.72805556,2015-04-01,2017-10-31,
1268804,12688,"KIE","Kieta","","","Bougainville Island, Papua New Guinea",6,-6.30555556,155,155.72805556,2017-11-01,2017-11-30,
1268805,12688,"KIE","Kieta","","","Bougainville Island, Papua New Guinea",6,-6.30611111,155,155.72805556,2017-12-01,,
1268901,12689,"KIH","Kish Island Airport","","","Kish Island, Iran",26,26.52666667,53,53.98166667,2001-06-01,2011-06-30,
1268902,12689,"KIH","Kish Island Airport","","","Kish Island, Iran",26,26.52666667,53,53.98083333,2011-07-01,,
1269001,12690,"KIJ","Niigata Airport","","","Niigata, Japan",37,37.95333333,139,139.12250000,1950-01-01,2011-06-30,
1269002,12690,"KIJ","Niigata Airport","","","Niigata, Japan",37,37.95583333,139,139.12083333,2011-07-01,,
1269101,12691,"KIK","Kirkuk AB","","","Kirkuk, Iraq",35,35.47000000,44,44.35500000,1950-01-01,2011-06-30,
1269102,12691,"KIK","Kirkuk AB","","","Kirkuk, Iraq",35,35.46944444,44,44.34888889,2011-07-01,2011-09-30,
1269103,12691,"KIK","Kirkuk AB","","","Kirkuk, Iraq",35,35.46944444,44,44.34916667,2011-10-01,2012-11-30,
1269104,12691,"KIK","Kirkuk Airport","","","Kirkuk, Iraq",35,35.46944444,44,44.34916667,2012-12-01,2017-10-31,
1269105,12691,"KIK","Kirkuk AB","","","Kirkuk, Iraq",35,35.46944444,44,44.34888889,2017-11-01,2017-11-30,
1269106,12691,"KIK","Kirkuk Airport","","","Kirkuk, Iraq",35,35.46944444,44,44.34916667,2017-12-01,,
1269201,12692,"KIM","B J Vorster","","","Kimberley, South Africa",28,-28.80583333,24,24.76638889,1950-01-01,1994-06-30,
1269202,12692,"KIM","Kimberley Airport","","","Kimberley, South Africa",28,-28.80583333,24,24.76638889,1994-07-01,2011-06-30,
1269203,12692,"KIM","Kimberley Airport","","","Kimberley, South Africa",28,-28.80277778,24,24.76527778,2011-07-01,,
1269301,12693,"KIN","Norman Manley International","","","Kingston, Jamaica",17,17.95000000,76,-76.73333333,1962-08-01,2011-06-30,
1269302,12693,"KIN","Norman Manley International","","","Kingston, Jamaica",17,17.93555556,76,-76.78750000,2011-07-01,,
